OBJECTID,BASKET_TYPE,SOURCE_PDF,PAGE_X,PAGE_Y,SECTION,YEAR,POINT_X,POINT_Y
1959,S,MN101_2018-05-02,694.3084716796875,620.6848526000977,MN101,2018-05-02,997603.8165,234051.3555
1960,S,MN101_2018-05-02,710.1798504171766,650.6130737723269,MN101,2018-05-02,997722.0143,234270.9003
1961,H,MN101_2018-05-02,668.6087951660156,697.8057518005371,MN101,2018-05-02,997413.8125,234618.1059
1962,S,MN101_2018-05-02,710.1443737326063,761.5731567801394,MN101,2018-05-02,997722.9751,235085.7689
1963,S,MN101_2018-05-02,730.527099609375,684.9016571044922,MN101,2018-05-02,997873.4995,234522.3985
1964,S,MN101_2018-05-02,779.8621013937391,269.1088241995729,MN101,2018-05-02,998235.2907,231468.1541
1965,R,MN101_2018-05-02,833.4613231119687,364.65632487208063,MN101,2018-05-02,998634.3947,232169.0179
1966,S,MN101_2018-05-02,766.1800030050672,540.614683574573,MN101,2018-05-02,998136.6801,233462.2429
1967,R,MN101_2018-05-02,839.0266307291562,418.82537699610407,MN101,2018-05-02,998676.3233,232566.7399
1968,R,MN101_2018-05-02,855.972400992828,450.5494523134869,MN101,2018-05-02,998802.5199,232799.4563
1969,H,MN101_2018-05-02,846.333251953125,634.9770240783691,MN101,2018-05-02,998732.9719,234153.9999
1970,R,MN101_2018-05-02,883.9551278111687,456.93864276414666,MN101,2018-05-02,999010.4005,232845.9513
1971,S,MN101_2018-05-02,900.1017150878906,529.4326171875,MN101,2018-05-02,999131.1121,233378.0855
1972,S,MN101_2018-05-02,908.0817974386609,541.7123779715456,MN101,2018-05-02,999190.5121,233468.1445
1973,H,MN101_2018-05-02,974.51513671875,528.5279846191406,MN101,2018-05-02,999683.7259,233370.3093
1974,H,MN101_2018-05-02,900.2243041992188,592.0852661132812,MN101,2018-05-02,999132.7145,233838.1913
1975,C,MN101_2018-05-02,920.1244812011719,561.8705520629883,MN101,2018-05-02,999280.1679,233615.9969
1976,R,MN101_2018-05-02,498.8832283971063,301.7968123198107,MN101,2018-05-02,996148.9899,231712.4857
1977,S,MN101_2018-05-02,571.7035928782761,430.38741131771314,MN101,2018-05-02,996691.2029,232655.7191
1978,R,MN101_2018-05-02,519.0759163853875,554.6994993925647,MN101,2018-05-02,996301.7407,233569.4413
1979,S,MN101_2018-05-02,666.5557962474168,107.92675610531083,MN101,2018-05-02,997392.0537,230286.1929
1980,R,MN101_2018-05-02,659.9997902867547,253.83416583543575,MN101,2018-05-02,997344.9769,231357.8057
1981,S,MN101_2018-05-02,669.230417829448,392.93321057308424,MN101,2018-05-02,997415.0631,232379.1783
1982,H,MN101_2018-05-02,618.4185067174187,483.5608961821154,MN101,2018-05-02,997038.7133,233045.5019
1983,S,MN101_2018-05-02,641.9706827220261,528.3300687884163,MN101,2018-05-02,997214.1155,233373.9185
1984,S,MN101_2018-05-02,651.7890268382371,464.01244183529127,MN101,2018-05-02,997286.3209,232901.4345
1985,S,MN101_2018-05-02,665.1219430980027,596.842687806971,MN101,2018-05-02,997386.8019,233876.7081
1986,S,MN101_2018-05-02,685.9058328685105,606.4120199297737,MN101,2018-05-02,997541.2579,233946.6673
1987,S,MN101_2018-05-02,748.4164123535156,716.9947700500488,MN101,2018-05-02,998006.7079,234757.8117
1988,R,MN101_2018-05-02,755.6226848063046,283.67632914454157,MN101,2018-05-02,998055.4397,231575.5033
1989,S,MN101_2018-05-02,797.5009258566297,343.65627903355727,MN101,2018-05-02,998367.1065,232015.3459
1990,R,MN101_2018-05-02,815.8871348795468,334.37640238672907,MN101,2018-05-02,998503.5471,231946.9171
1991,S,MN101_2018-05-02,760.3346813497938,486.97595066441664,MN101,2018-05-02,998092.6777,233068.4213
1992,H,MN101_2018-05-02,773.1752014160156,661.5026550292969,MN101,2018-05-02,998189.9639,234349.9119
1993,S,MN101_2018-05-02,776.4060770091355,556.4182417010139,MN101,2018-05-02,998212.7971,233578.1453
1994,S,MN101_2018-05-02,837.4893493652344,625.2967758178711,MN101,2018-05-02,998667.1859,234083.0451
1995,S,MN101_2018-05-02,838.4984234152234,666.7790893973269,MN101,2018-05-02,998675.1383,234387.6663
1996,H,MN101_2018-05-02,864.6328125,589.2135772705078,MN101,2018-05-02,998868.3665,233817.6445
1997,S,MN101_2018-05-02,845.2605081614793,685.3518087481331,MN101,2018-05-02,998725.5609,234523.9581
1998,S,MN101_2018-05-02,891.7088724192918,228.27653332699052,MN101,2018-05-02,999065.4591,231166.5867
1999,R,MN101_2018-05-02,901.1311532017937,488.33793475633416,MN101,2018-05-02,999138.3047,233076.2799
2000,S,MN101_2018-05-02,917.8377481517136,518.9306699847053,MN101,2018-05-02,999262.7123,233300.6913
2001,R,MN101_2018-05-02,925.4883004185906,532.6344893217639,MN101,2018-05-02,999319.6785,233401.2127
2002,H,MN101_2018-05-02,1012.2449340820312,530.9474258422852,MN101,2018-05-02,999963.9493,233387.5027
2003,H,MN101_2018-05-02,955.1300354003906,585.8493347167969,MN101,2018-05-02,999540.3983,233791.5593
2004,H,MN101_2018-05-02,481.0762939453125,210.54876708984375,MN101,2018-05-02,996015.7405,231042.6511
2005,S,MN101_2018-05-02,482.4698432739461,271.3594646223769,MN101,2018-05-02,996026.7615,231489.2101
2006,R,MN101_2018-05-02,488.49707398986106,282.67382625679863,MN101,2018-05-02,996071.6465,231572.2087
2007,S,MN101_2018-05-02,552.4560035522663,396.0233897932753,MN101,2018-05-02,996547.8835,232403.6501
2008,R,MN101_2018-05-02,554.8246496734548,369.5330181513299,MN101,2018-05-02,996565.1811,232209.0743
2009,H,MN101_2018-05-02,571.2978057861328,382.92173767089844,MN101,2018-05-02,996687.6655,232307.1479
2010,H,MN101_2018-05-02,570.6834411621094,526.4579315185547,MN101,2018-05-02,996684.6873,233361.2549
2011,R,MN101_2018-05-02,661.6219214019704,211.61572078804866,MN101,2018-05-02,997356.5565,231047.7369
2012,S,MN101_2018-05-02,645.0511322021484,319.09840393066406,MN101,2018-05-02,997234.6817,231837.3197
2013,R,MN101_2018-05-02,655.6369820592156,358.4993574858264,MN101,2018-05-02,997313.7325,232126.5097
2014,S,MN101_2018-05-02,629.1738077220261,534.695570192225,MN101,2018-05-02,997119.1515,233420.8609
2015,H,MN101_2018-05-02,634.7802620885125,512.7564223051623,MN101,2018-05-02,997160.5445,233259.6591
2016,S,MN101_2018-05-02,652.981867414409,422.79526349056476,MN101,2018-05-02,997294.7237,232598.7259
2017,S,MN101_2018-05-02,714.7801462230027,445.5305540179085,MN101,2018-05-02,997753.9145,232764.7491
2018,S,MN101_2018-05-02,726.9588775634766,423.8906936645508,MN101,2018-05-02,997844.1191,232605.6439
2019,H,MN101_2018-05-02,725.8577270507812,712.3248596191406,MN101,2018-05-02,997839.1257,234723.8597
2020,S,MN101_2018-05-02,743.5174966868699,743.4317247484994,MN101,2018-05-02,997970.6179,234952.0327
2021,R,MN101_2018-05-02,787.0041695592156,326.9136641264514,MN101,2018-05-02,998288.9681,231892.5515
2022,R,MN101_2018-05-02,814.0485726353875,375.6811964750842,MN101,2018-05-02,998490.3507,232250.2783
2023,S,MN101_2018-05-02,857.7270608958543,408.850614747889,MN101,2018-05-02,998815.0901,232493.2025
2024,S,MN101_2018-05-02,874.7067056712449,440.8441755389046,MN101,2018-05-02,998941.5409,232727.8981
2025,H,MN101_2018-05-02,779.4666137695312,634.9575119018555,MN101,2018-05-02,998236.3931,234154.8741
2026,S,MN101_2018-05-02,783.4708350952351,569.5875301130995,MN101,2018-05-02,998265.4083,233674.7499
2027,H,MN101_2018-05-02,993.1257934570312,541.1765213012695,MN101,2018-05-02,999822.0771,233462.9133
2028,H,MN101_2018-05-02,1010.1428833007812,510.8209533691406,MN101,2018-05-02,999948.1169,233239.7307
2029,C,MN101_2018-05-02,941.3030090332031,565.9603500366211,MN101,2018-05-02,999437.4937,233645.7095
2030,R,MN101_2018-05-02,962.2280460474595,598.7682588644409,MN101,2018-05-02,999593.2533,233886.3257
2031,S,MN101_2018-05-02,1064.1449681813347,541.0869119089742,MN101,2018-05-02,1000349.493,233461.1741
2032,H,MN101_2018-05-02,455.22230529785156,229.35914611816406,MN101,2018-05-02,995823.9459,231181.1833
2033,H,MN101_2018-05-02,476.92694091796875,222.51502990722656,MN101,2018-05-02,995985.0575,231130.5915
2034,S,MN101_2018-05-02,558.1919650369655,410.66539526734886,MN101,2018-05-02,996590.6427,232511.0909
2035,S,MN101_2018-05-02,573.4855041503906,402.79833984375,MN101,2018-05-02,996704.1307,232453.0825
2036,R,MN101_2018-05-02,535.8036988911908,585.1942268114385,MN101,2018-05-02,996426.3047,233793.1335
2037,H,MN101_2018-05-02,588.2886199951172,556.9855499267578,MN101,2018-05-02,996815.7677,233585.1749
2038,R,MN101_2018-05-02,647.4674102066019,342.16012319471554,MN101,2018-05-02,997252.8817,232006.6423
2039,S,MN101_2018-05-02,652.1080414824402,441.470578454825,MN101,2018-05-02,997288.4409,232735.8875
2040,S,MN101_2018-05-02,669.8798462920105,575.4181797731844,MN101,2018-05-02,997421.9001,233719.2991
2041,S,MN101_2018-05-02,677.6977631621277,588.2999470461336,MN101,2018-05-02,997480.1019,233813.7803
2042,S,MN101_2018-05-02,722.0665283203125,669.2875099182129,MN101,2018-05-02,997810.4955,234407.8599
2043,S,MN101_2018-05-02,734.5994567871094,724.5039482116699,MN101,2018-05-02,997904.1799,234813.1681
2044,S,MN101_2018-05-02,791.7535189920437,48.370007999282336,MN101,2018-05-02,998321.1637,229846.9147
2045,S,MN101_2018-05-02,760.9608096414578,279.28422308717296,MN101,2018-05-02,998095.0347,231543.1679
2046,R,MN101_2018-05-02,790.9865297017378,280.8137489061651,MN101,2018-05-02,998318.0341,231553.9425
2047,R,MN101_2018-05-02,804.678698891191,357.47053296378226,MN101,2018-05-02,998420.5641,232116.6851
2048,S,MN101_2018-05-02,805.7328891092312,316.90475226197765,MN101,2018-05-02,998427.9453,231818.7625
2049,S,MN101_2018-05-02,778.6300964355469,516.6913604736328,MN101,2018-05-02,998228.8749,233286.3649
2050,H,MN101_2018-05-02,790.1619873046875,652.1830101013184,MN101,2018-05-02,998316.0119,234281.2123
2051,H,MN101_2018-05-02,852.0138244628906,616.0656280517578,MN101,2018-05-02,998774.9495,234015.0319
2052,S,MN101_2018-05-02,759.4481506347656,734.4453392028809,MN101,2018-05-02,998088.8271,234885.7961
2053,H,MN101_2018-05-02,957.7909240722656,538.225341796875,MN101,2018-05-02,999559.6337,233441.7781
2054,H,MN101_2018-05-02,909.6142272949219,565.9205703735352,MN101,2018-05-02,999202.1595,233645.9011
2055,H,MN101_2018-05-02,937.6701965332031,594.3032455444336,MN101,2018-05-02,999410.8279,233853.9093
2056,H,MN101_2018-05-02,952.5542907714844,562.3629684448242,MN101,2018-05-02,999521.0101,233619.1209
2057,S,MN101_2018-05-02,1029.820291452981,473.3528342321926,MN101,2018-05-02,1000093.836,232964.2727
2058,S,MN101_2018-05-02,1058.7864990234375,527.0190353393555,MN101,2018-05-02,1000309.543,233357.9447
2059,H,MN101_2018-05-02,421.2138977050781,236.43988037109375,MN101,2018-05-02,995571.4643,231233.7005
2060,R,MN101_2018-05-02,461.59059464314396,446.50229413321597,MN101,2018-05-02,995873.6377,232775.7393
2061,S,MN101_2018-05-02,503.3459262186061,275.93050909791526,MN101,2018-05-02,996181.8453,231522.4605
2062,S,MN101_2018-05-02,565.3353424072266,386.9179229736328,MN101,2018-05-02,996643.4291,232336.5845
2063,H,MN101_2018-05-02,546.0991516113281,483.15916442871094,MN101,2018-05-02,996501.6373,233043.6537
2064,H,MN101_2018-05-02,553.6496887207031,495.7735290527344,MN101,2018-05-02,996557.8489,233136.1747
2065,H,MN101_2018-05-02,563.400146484375,513.5755462646484,MN101,2018-05-02,996630.4557,233266.7617
2066,S,MN101_2018-05-02,661.5060214334499,229.742703922134,MN101,2018-05-02,997355.8967,231180.8591
2067,S,MN101_2018-05-02,717.666208201028,198.5957770422512,MN101,2018-05-02,997772.6211,230951.2687
2068,S,MN101_2018-05-02,666.8180026346217,417.62525702271995,MN101,2018-05-02,997397.4201,232560.5481
2069,S,MN101_2018-05-02,649.1584414773952,544.2646155432277,MN101,2018-05-02,997267.6711,233490.8295
2070,S,MN101_2018-05-02,649.2677554422389,506.08646155152854,MN101,2018-05-02,997268.0617,233210.4553
2071,S,MN101_2018-05-02,740.8645724588405,495.4526801184231,MN101,2018-05-02,997948.1791,233130.9683
2072,S,MN101_2018-05-02,643.5218142801295,591.1405997351222,MN101,2018-05-02,997226.3289,233835.1625
2073,S,MN101_2018-05-02,646.3252963357936,566.2407965735011,MN101,2018-05-02,997246.8733,233652.2613
2074,S,MN101_2018-05-02,672.9829348855983,613.8061156347804,MN101,2018-05-02,997445.3683,234001.1639
2075,H,MN101_2018-05-02,699.3036804199219,668.1563873291016,MN101,2018-05-02,997641.4373,234399.9009
2076,H,MN101_2018-05-02,686.1582183837891,725.590747833252,MN101,2018-05-02,997544.4485,234821.8869
2077,H,MN101_2018-05-02,740.4684448242188,703.863733291626,MN101,2018-05-02,997947.5377,234661.5003
2078,S,MN101_2018-05-02,768.6878144316588,249.95507552513754,MN101,2018-05-02,998152.0951,231327.6627
2079,S,MN101_2018-05-02,768.4823700957213,293.82265975365317,MN101,2018-05-02,998151.0537,231649.8201
2080,R,MN101_2018-05-02,798.3134948013284,302.5034612074109,MN101,2018-05-02,998372.6865,231713.1159
2081,R,MN101_2018-05-02,826.4348326919534,603.3063786878797,MN101,2018-05-02,998584.8483,233921.7209
2082,H,MN101_2018-05-02,850.8355407714844,597.3183746337891,MN101,2018-05-02,998765.9911,233877.3745
2083,S,MN101_2018-05-02,883.6893095783053,210.81252769454738,MN101,2018-05-02,999005.7093,231038.4569
2084,S,MN101_2018-05-02,953.6939177326021,337.7389955900552,MN101,2018-05-02,999526.9931,231969.5127
2085,H,MN101_2018-05-02,913.5969543457031,582.4097213745117,MN101,2018-05-02,999231.9195,233766.9321
2086,C,MN101_2018-05-02,935.3145446777344,552.2311248779297,MN101,2018-05-02,999392.8685,233544.9761
2087,S,MN101_2018-05-02,944.4784023812017,608.4644134577072,MN101,2018-05-02,999461.5449,233957.8025
2088,S,MN101_2018-05-02,1074.8423550179205,557.9248092706955,MN101,2018-05-02,1000429.12,233584.6659
2089,S,MN101_2018-05-02,1033.2450039437017,498.0995605524338,MN101,2018-05-02,1000119.543,233145.9541
2090,H,MN101_2018-05-02,820.0987243652344,589.5234375,MN101,2018-05-02,998537.6411,233820.5977
2091,S,MN101_2018-05-02,837.878060369645,606.065559932537,MN101,2018-05-02,998669.8609,233941.8093
2092,S,MN101_2018-05-02,943.9743128110513,318.6236997335623,MN101,2018-05-02,999454.6003,231829.2817
2093,S,MN101_2018-05-02,937.89832404152,307.87385232145294,MN101,2018-05-02,999409.3589,231750.4297
2094,S,MN101_2018-05-02,717.2925806333169,405.08999306852326,MN101,2018-05-02,997772.1265,232467.7235
2095,S,MN101_2018-05-02,867.8234033872232,610.3106427877616,MN101,2018-05-02,998892.2941,233972.5281
2096,S,MN101_2018-05-02,884.7657861997232,600.0022741049003,MN101,2018-05-02,999018.0017,233896.5673
2097,S,MN101_2018-05-02,552.3599634458169,414.0089231222342,MN101,2018-05-02,996547.3691,232535.7327
2098,R,MN101_2018-05-02,539.9549278198269,375.644802700992,MN101,2018-05-02,996454.8207,232254.1845
2099,R,MN101_2018-05-02,818.8350219726562,635.8680038452148,MN101,2018-05-02,998528.7687,234160.9619
2100,S,MN101_2018-05-02,707.6221618652344,677.4467353820801,MN101,2018-05-02,997703.3153,234467.9997
2101,S,MN101_2018-05-02,699.3327727130708,703.18569663986,MN101,2018-05-02,997642.0407,234657.1477
2102,S,MN101_2018-05-02,695.9904112628755,744.3195848844889,MN101,2018-05-02,997617.6727,234959.2777
2103,H,MN101_2018-05-02,655.8665036020908,587.837605576528,MN101,2018-05-02,997317.9685,233810.7183
2104,H,MN101_2018-05-02,660.5403622446689,585.5006762552389,MN101,2018-05-02,997352.6519,233793.4843
2105,S,MN101_2018-05-02,615.4026274493989,606.065651931608,MN101,2018-05-02,997017.6691,233945.1965
2106,S,MN101_2018-05-02,604.6527800372895,587.8376284025553,MN101,2018-05-02,996937.6355,233811.4979
2107,S,MN101_2018-05-02,865.9209379962739,467.25224021896156,MN101,2018-05-02,998876.5867,232921.9667
2108,S,MN101_2018-05-02,849.5624785236176,436.87222770675453,MN101,2018-05-02,998754.7659,232699.1115
2109,R,MN101_2018-05-02,578.7478817759189,398.5467196512349,MN101,2018-05-02,996743.1649,232421.7797
2110,S,MN101_2018-05-02,583.1529478839692,395.7424135588053,MN101,2018-05-02,996775.8483,232401.1191
2111,R,MN101_2018-05-02,788.2458981333408,286.7755251932271,MN101,2018-05-02,998297.7471,231597.7663
2112,S,MN101_2018-05-02,751.878961067563,258.33118919357094,MN101,2018-05-02,998027.3585,231389.4319
2113,S,MN101_2018-05-02,469.5784849933442,374.24276451095375,MN101,2018-05-02,995932.1605,232244.9583
2114,H,MN101_2018-05-02,464.2386016845703,336.85198974609375,MN101,2018-05-02,995892.0923,231970.4513
2115,S,MN101_2018-05-02,505.09975553061565,315.35224609930884,MN101,2018-05-02,996195.3049,231811.9391
2116,S,MN101_2018-05-02,733.1836636116703,230.28812866766822,MN101,2018-05-02,997888.2095,231183.7731
2117,H,MN101_2018-05-02,732.2619323730469,71.67709350585938,MN101,2018-05-02,997879.6125,230018.9821
2118,H,MN101_2018-05-02,720.5152587890625,78.20301818847656,MN101,2018-05-02,997792.4497,230067.0865
2119,S,MN101_2018-05-02,742.5312891294105,66.70335061246864,MN101,2018-05-02,997955.8225,229982.3005
2120,H,MN101_2018-05-02,413.21466064453125,241.21591186523438,MN101,2018-05-02,995512.1119,231268.8963
2121,S,MN101_2018-05-02,435.29084091668204,232.63631852894875,MN101,2018-05-02,995675.9637,231205.5535
2122,H,MN101_2018-05-02,471.2130432128906,253.7991943359375,MN101,2018-05-02,995942.9697,231360.4233
2123,H,MN101_2018-05-02,493.6837463378906,241.9728240966797,MN101,2018-05-02,996109.7167,231273.2303
2124,R,MN101_2019-03-25,461.58977458293526,446.50089992544304,MN101,2019-03-25,995873.6317,232775.7291
2125,S,MN101_2019-03-25,579.1937997751882,399.1339870925256,MN101,2019-03-25,996746.4835,232426.0867
2126,S,MN101_2019-03-25,849.5614755564382,436.87078823998655,MN101,2019-03-25,998754.7587,232699.1013
2127,S,MN101_2019-03-25,908.00040988261,501.8231960769006,MN101,2019-03-25,999189.4669,233175.2079
2128,R,MN101_2019-03-25,571.8316497802734,403.2818298339844,MN101,2019-03-25,996691.8547,232456.6595
2129,R,MN101_2019-03-25,826.4335553329539,603.3048475973419,MN101,2019-03-25,998584.8379,233921.7087
2130,S,MN101_2019-03-25,435.2904796773697,232.63494861940495,MN101,2019-03-25,995675.9609,231205.5431
2131,H,MN101_2019-03-25,909.6127624511719,565.9191284179688,MN101,2019-03-25,999202.1473,233645.8893
2132,R,MN101_2019-03-25,814.047202561451,375.68000759145866,MN101,2019-03-25,998490.3401,232250.2699
2133,S,MN101_2019-03-25,665.1863534861257,475.7705379958459,MN101,2019-03-25,997385.9435,232987.5787
2134,S,MN101_2019-03-25,874.7053354197194,440.8429638381311,MN101,2019-03-25,998941.5305,232727.8891
2135,H,MN101_2019-03-25,790.1607971191406,652.1814193725586,MN101,2019-03-25,998316.0027,234281.2007
2136,C,MN101_2019-03-25,920.1231994628906,561.869384765625,MN101,2019-03-25,999280.1587,233615.9899
2137,S,MN101_2019-03-25,840.3541999511315,377.6546625285369,MN101,2019-03-25,998685.7283,232264.3705
2138,S,MN101_2019-03-25,725.9956336669518,216.46961919357597,MN101,2019-03-25,997834.6761,231082.4035
2139,H,MN101_2019-03-25,441.4504852294922,293.3064422607422,MN101,2019-03-25,995722.3771,231651.0089
2140,S,MN101_2019-03-25,671.934293120239,126.88613813544664,MN101,2019-03-25,997432.2053,230425.3437
2141,S,MN101_2019-03-25,649.1684697559812,523.5536491217748,MN101,2019-03-25,997267.5167,233338.7323
2142,H,MN101_2019-03-25,578.2813329559449,441.9746696207078,MN101,2019-03-25,996740.1791,232740.7125
2143,S,MN101_2019-03-25,710.1786626270749,650.6119071784154,MN101,2019-03-25,997722.0057,234270.8913
2144,R,MN101_2019-03-25,883.9539403778199,456.9376365396531,MN101,2019-03-25,999010.3919,232845.9437
2145,S,MN101_2019-03-25,1074.840802519653,557.9233695807592,MN101,2019-03-25,1000429.11,233584.6539
2146,H,MN101_2019-03-25,431.6476135253906,275.44281005859375,MN101,2019-03-25,995649.3805,231519.9713
2147,S,MN101_2019-03-25,649.2666598489168,506.0851582980204,MN101,2019-03-25,997268.0531,233210.4449
2148,H,MN101_2019-03-25,779.4651489257812,634.9562644958496,MN101,2019-03-25,998236.3813,234154.8653
2149,H,MN101_2019-03-25,580.4694213867188,544.9047088623047,MN101,2019-03-25,996757.5657,233496.5755
2150,R,MN101_2019-03-25,535.8024659139155,585.1929461519101,MN101,2019-03-25,996426.2955,233793.1231
2151,R,MN101_2019-03-25,486.51070260825145,245.61987181108978,MN101,2019-03-25,996056.4857,231300.1223
2152,H,MN101_2019-03-25,455.22120666503906,229.35809326171875,MN101,2019-03-25,995823.9387,231181.1755
2153,R,MN101_2019-03-25,759.3630278152641,273.5398850156557,MN101,2019-03-25,998083.1057,231501.0067
2154,S,MN101_2019-03-25,691.3197326660156,403.6559600830078,MN101,2019-03-25,997579.2259,232457.5865
2155,H,MN101_2019-03-25,571.2966613769531,382.9207305908203,MN101,2019-03-25,996687.6565,232307.1393
2156,S,MN101_2019-03-25,552.3592344927957,414.00759742687893,MN101,2019-03-25,996547.3631,232535.7237
2157,S,MN101_2019-03-25,742.5304228472879,66.70229957531646,MN101,2019-03-25,997955.8165,229982.2915
2158,H,MN101_2019-03-25,952.5529174804688,562.3618011474609,MN101,2019-03-25,999520.9997,233619.1119
2159,H,MN101_2019-03-25,740.4672546386719,703.8624229431152,MN101,2019-03-25,997947.5287,234661.4913
2160,H,MN101_2019-03-25,481.0751953125,210.54776000976562,MN101,2019-03-25,996015.7333,231042.6439
2161,S,MN101_2019-03-25,717.2916683601454,405.0887129263668,MN101,2019-03-25,997772.1187,232467.7133
2162,S,MN101_2019-03-25,1064.1435055183485,541.0858824209957,MN101,2019-03-25,1000349.481,233461.1665
2163,S,MN101_2019-03-25,557.0763973640517,533.8265058951168,MN101,2019-03-25,996583.7175,233415.5755
2164,S,MN101_2019-03-25,663.4779781745985,515.8253614859372,MN101,2019-03-25,997373.6999,233281.7601
2165,S,MN101_2019-03-25,658.6503109382704,680.3738119559079,MN101,2019-03-25,997339.6639,234490.2419
2166,S,MN101_2019-03-25,748.4152221679688,716.9937572479248,MN101,2019-03-25,998006.6987,234757.8045
2167,S,MN101_2019-03-25,677.6965300250223,588.2987351221915,MN101,2019-03-25,997480.0915,233813.7713
2168,H,MN101_2019-03-25,1010.1414184570312,510.8199005126953,MN101,2019-03-25,999948.1063,233239.7217
2169,H,MN101_2019-03-25,424.0979919433594,263.3654479980469,MN101,2019-03-25,995593.1805,231431.3925
2170,R,MN101_2019-03-25,655.6358852488393,358.4982588159249,MN101,2019-03-25,997313.7239,232126.5021
2171,S,MN101_2019-03-25,917.8365597175673,518.9297087149411,MN101,2019-03-25,999262.7019,233300.6839
2172,R,MN101_2019-03-25,515.6596279246205,332.8703138696358,MN101,2019-03-25,996273.9215,231940.4269
2173,H,MN101_2019-03-25,864.6316223144531,589.2125930786133,MN101,2019-03-25,998868.3579,233817.6373
2174,H,MN101_2019-03-25,720.5145263671875,78.20187377929688,MN101,2019-03-25,997792.4439,230067.0775
2175,R,MN101_2019-03-25,815.8861291570238,334.3755321523268,MN101,2019-03-25,998503.5399,231946.9095
2176,R,MN101_2019-03-25,787.0029809636644,326.9126110097487,MN101,2019-03-25,998288.9607,231892.5443
2177,H,MN101_2019-03-25,900.2231140136719,592.0843276977539,MN101,2019-03-25,999132.7053,233838.1851
2178,S,MN101_2019-03-25,796.2635917589072,549.3788430952644,MN101,2019-03-25,998360.1895,233526.1473
2179,S,MN101_2019-03-25,729.9542808458212,476.6029336714363,MN101,2019-03-25,997866.9459,232992.7057
2180,S,MN101_2019-03-25,696.6273002550009,658.1047876143074,MN101,2019-03-25,997621.4503,234326.1249
2181,R,MN101_2019-03-25,520.4700827820051,307.3823983842365,MN101,2019-03-25,996309.3637,231753.1767
2182,S,MN101_2019-03-25,658.6257743760947,114.22302034135814,MN101,2019-03-25,997333.2319,230332.5517
2183,H,MN101_2019-03-25,464.2379150390625,336.85052490234375,MN101,2019-03-25,995892.0863,231970.4397
2184,H,MN101_2019-03-25,478.89422607421875,232.30892944335938,MN101,2019-03-25,995999.7763,231202.4853
2185,S,MN101_2019-03-25,1058.7852172851562,527.0178680419922,MN101,2019-03-25,1000309.534,233357.9357
2186,S,MN101_2019-03-25,654.3248098059444,400.42712168068977,MN101,2019-03-25,997304.4505,232434.4385
2187,S,MN101_2019-03-25,867.8223073645381,610.3091559824476,MN101,2019-03-25,998892.2855,233972.5161
2188,H,MN101_2019-03-25,978.0411071777344,549.0934295654297,MN101,2019-03-25,999710.1385,233521.2837
2189,S,MN101_2019-03-25,658.6570849818878,295.51176196045105,MN101,2019-03-25,997335.4651,231663.8975
2190,R,MN101_2019-03-25,539.9541521413429,375.6433842660247,MN101,2019-03-25,996454.8149,232254.1741
2191,R,MN101_2019-03-25,661.6207781179054,211.6145756722747,MN101,2019-03-25,997356.5491,231047.7293
2192,H,MN101_2019-03-25,625.351155315171,496.7215550423919,MN101,2019-03-25,997090.3425,233142.0463
2193,S,MN101_2019-03-25,565.3342895507812,386.91664123535156,MN101,2019-03-25,996643.4215,232336.5757
2194,R,MN101_2019-03-25,647.4662220759318,342.15897897161494,MN101,2019-03-25,997252.8727,232006.6351
2195,H,MN101_2019-03-25,634.779027251713,512.7552314130212,MN101,2019-03-25,997160.5359,233259.6503
2196,S,MN101_2019-03-25,604.6519124670772,587.8360495981702,MN101,2019-03-25,996937.6283,233811.4863
2197,S,MN101_2019-03-25,722.0652465820312,669.2862167358398,MN101,2019-03-25,997810.4865,234407.8515
2198,S,MN101_2019-03-25,658.6235311194209,599.5297370371351,MN101,2019-03-25,997338.5717,233896.5399
2199,S,MN101_2019-03-25,665.1206624670772,596.8416800913343,MN101,2019-03-25,997386.7933,233876.7005
2200,S,MN101_2019-03-25,666.8168599768428,417.623975318385,MN101,2019-03-25,997397.4111,232560.5391
2201,S,MN101_2019-03-25,714.7788655920772,445.5293860849866,MN101,2019-03-25,997753.9045,232764.7401
2202,R,MN101_2019-03-25,804.6774189753459,357.469296964779,MN101,2019-03-25,998420.5551,232116.6761
2203,S,MN101_2019-03-25,823.3060913085938,348.2406921386719,MN101,2019-03-25,998558.7967,232048.6199
2204,S,MN101_2019-03-25,891.7075917883662,228.2755256113538,MN101,2019-03-25,999065.4501,231166.5795
2205,S,MN101_2019-03-25,845.259044425085,685.350766700221,MN101,2019-03-25,998725.5505,234523.9505
2206,H,MN101_2019-03-25,773.173828125,661.5016479492188,MN101,2019-03-25,998189.9535,234349.9049
2207,H,MN101_2019-03-25,668.607421875,697.8046875,MN101,2019-03-25,997413.8021,234618.0983
2208,H,MN101_2019-03-25,937.6687316894531,594.3019866943359,MN101,2019-03-25,999410.8175,233853.9009
2209,H,MN101_2019-03-25,709.7313738210304,144.30116014493095,MN101,2019-03-25,997713.0945,230552.6601
2210,S,MN101_2019-03-25,830.9988818568878,406.5409672827166,MN101,2019-03-25,998616.5703,232476.6481
2211,S,MN101_2019-03-25,558.190593282669,410.6642048925799,MN101,2019-03-25,996590.6323,232511.0819
2212,H,MN101_2019-03-25,588.2872009277344,556.9843826293945,MN101,2019-03-25,996815.7573,233585.1677
